request_type: POST	name: /engineapi/api/observations	response_length: 14	response_time: 34.131765365600586
request_type: POST	name: /engineapi/api/observations	response_length: 14	response_time: 35.576820373535156
request_type: POST	name: /engineapi/api/observations	response_length: 14	response_time: 26.561260223388672
request_type: POST	name: /engineapi/api/observations	response_length: 14	response_time: 23.1325626373291
request_type: POST	name: /engineapi/api/observations	response_length: 14	response_time: 6.727457046508789
request_type: POST	name: /engineapi/api/observations	response_length: 14	response_time: 23.237943649291992
request_type: POST	name: /engineapi/api/observations	response_length: 14	response_time: 30.18474578857422
request_type: POST	name: /engineapi/api/observations	response_length: 14	response_time: 28.420686721801758
request_type: POST	name: /engineapi/api/observations	response_length: 14	response_time: 26.299715042114258
request_type: POST	name: /engineapi/api/observations	response_length: 14	response_time: 22.69768714904785
request_type: POST	name: /engineapi/api/observations	response_length: 14	response_time: 12.491703033447266
request_type: POST	name: /engineapi/api/observations	response_length: 14	response_time: 22.301912307739258
request_type: POST	name: /engineapi/api/observations	response_length: 14	response_time: 14.258146286010742
request_type: POST	name: /engineapi/api/observations	response_length: 14	response_time: 29.875755310058594
request_type: POST	name: /engineapi/api/observations	response_length: 14	response_time: 10.985136032104492
request_type: POST	name: /engineapi/api/observations	response_length: 14	response_time: 9.4757080078125
request_type: POST	name: /engineapi/api/observations	response_length: 14	response_time: 21.300315856933594
request_type: POST	name: /engineapi/api/observations	response_length: 14	response_time: 22.489309310913086
request_type: POST	name: /engineapi/api/observations	response_length: 14	response_time: 21.520137786865234
request_type: POST	name: /engineapi/api/observations	response_length: 14	response_time: 22.003889083862305
request_type: POST	name: /engineapi/api/observations	response_length: 14	response_time: 23.88930320739746
request_type: POST	name: /engineapi/api/observations	response_length: 14	response_time: 22.253036499023438
request_type: POST	name: /engineapi/api/observations	response_length: 14	response_time: 29.49666976928711
request_type: POST	name: /engineapi/api/observations	response_length: 14	response_time: 32.92727470397949
request_type: POST	name: /engineapi/api/observations	response_length: 14	response_time: 58.228492736816406
request_type: POST	name: /engineapi/api/observations	response_length: 14	response_time: 23.344039916992188
request_type: POST	name: /engineapi/api/observations	response_length: 14	response_time: 24.515390396118164
request_type: POST	name: /engineapi/api/observations	response_length: 14	response_time: 46.61297798156738
request_type: POST	name: /engineapi/api/observations	response_length: 14	response_time: 12.341976165771484
request_type: POST	name: /engineapi/api/observations	response_length: 14	response_time: 8.476734161376953
request_type: POST	name: /engineapi/api/observations	response_length: 14	response_time: 7.519006729125977
request_type: POST	name: /engineapi/api/observations	response_length: 14	response_time: 7.906913757324219
request_type: POST	name: /engineapi/api/observations	response_length: 14	response_time: 5.324125289916992
request_type: POST	name: /engineapi/api/observations	response_length: 14	response_time: 20.52617073059082
request_type: POST	name: /engineapi/api/observations	response_length: 14	response_time: 28.062820434570312
request_type: POST	name: /engineapi/api/observations	response_length: 14	response_time: 21.47197723388672
request_type: POST	name: /engineapi/api/observations	response_length: 14	response_time: 20.753145217895508
request_type: POST	name: /engineapi/api/observations	response_length: 14	response_time: 34.200429916381836
request_type: POST	name: /engineapi/api/observations	response_length: 14	response_time: 57.417869567871094
request_type: POST	name: /engineapi/api/observations	response_length: 14	response_time: 23.28181266784668
request_type: POST	name: /engineapi/api/observations	response_length: 14	response_time: 21.811485290527344
request_type: POST	name: /engineapi/api/observations	response_length: 14	response_time: 34.73830223083496
request_type: POST	name: /engineapi/api/observations	response_length: 14	response_time: 13.223648071289062
request_type: POST	name: /engineapi/api/observations	response_length: 14	response_time: 16.53885841369629
request_type: POST	name: /engineapi/api/observations	response_length: 14	response_time: 22.97067642211914
request_type: POST	name: /engineapi/api/observations	response_length: 14	response_time: 19.445180892944336
request_type: POST	name: /engineapi/api/observations	response_length: 14	response_time: 25.846004486083984
request_type: POST	name: /engineapi/api/observations	response_length: 14	response_time: 31.178712844848633
request_type: POST	name: /engineapi/api/observations	response_length: 14	response_time: 21.991729736328125
request_type: POST	name: /engineapi/api/observations	response_length: 14	response_time: 9.508609771728516
request_type: POST	name: /engineapi/api/observations	response_length: 14	response_time: 13.11945915222168
request_type: POST	name: /engineapi/api/observations	response_length: 14	response_time: 8.470296859741211
request_type: POST	name: /engineapi/api/observations	response_length: 14	response_time: 19.9124813079834
request_type: POST	name: /engineapi/api/observations	response_length: 14	response_time: 26.972532272338867
request_type: POST	name: /engineapi/api/observations	response_length: 14	response_time: 28.14030647277832
request_type: POST	name: /engineapi/api/observations	response_length: 14	response_time: 14.497995376586914
request_type: POST	name: /engineapi/api/observations	response_length: 14	response_time: 22.454500198364258
request_type: POST	name: /engineapi/api/observations	response_length: 14	response_time: 81.52890205383301
request_type: POST	name: /engineapi/api/observations	response_length: 14	response_time: 31.851768493652344
request_type: POST	name: /engineapi/api/observations	response_length: 14	response_time: 31.970739364624023
request_type: POST	name: /engineapi/api/observations	response_length: 14	response_time: 23.57935905456543
request_type: POST	name: /engineapi/api/observations	response_length: 14	response_time: 57.85989761352539
request_type: POST	name: /engineapi/api/observations	response_length: 14	response_time: 23.645877838134766
request_type: POST	name: /engineapi/api/observations	response_length: 14	response_time: 47.156333923339844
request_type: POST	name: /engineapi/api/observations	response_length: 14	response_time: 9.490251541137695
request_type: POST	name: /engineapi/api/observations	response_length: 14	response_time: 7.2536468505859375
request_type: POST	name: /engineapi/api/observations	response_length: 14	response_time: 28.1069278717041
request_type: POST	name: /engineapi/api/observations	response_length: 14	response_time: 31.069517135620117
request_type: POST	name: /engineapi/api/observations	response_length: 14	response_time: 49.33476448059082
request_type: POST	name: /engineapi/api/observations	response_length: 14	response_time: 22.261857986450195
request_type: POST	name: /engineapi/api/observations	response_length: 14	response_time: 23.289918899536133
request_type: POST	name: /engineapi/api/observations	response_length: 14	response_time: 21.318674087524414
request_type: POST	name: /engineapi/api/observations	response_length: 14	response_time: 20.98703384399414
request_type: POST	name: /engineapi/api/observations	response_length: 14	response_time: 19.376516342163086
request_type: POST	name: /engineapi/api/observations	response_length: 14	response_time: 21.286487579345703
request_type: POST	name: /engineapi/api/observations	response_length: 14	response_time: 23.702144622802734
request_type: POST	name: /engineapi/api/observations	response_length: 14	response_time: 8.062601089477539
request_type: POST	name: /engineapi/api/observations	response_length: 14	response_time: 10.935783386230469
request_type: POST	name: /engineapi/api/observations	response_length: 14	response_time: 7.982969284057617
request_type: POST	name: /engineapi/api/observations	response_length: 14	response_time: 34.38162803649902
request_type: POST	name: /engineapi/api/observations	response_length: 14	response_time: 36.45014762878418
request_type: POST	name: /engineapi/api/observations	response_length: 14	response_time: 29.767990112304688
request_type: POST	name: /engineapi/api/observations	response_length: 14	response_time: 22.76444435119629
request_type: POST	name: /engineapi/api/observations	response_length: 14	response_time: 24.28460121154785
request_type: POST	name: /engineapi/api/observations	response_length: 14	response_time: 30.07030487060547
request_type: POST	name: /engineapi/api/observations	response_length: 14	response_time: 13.507843017578125
request_type: POST	name: /engineapi/api/observations	response_length: 14	response_time: 12.821674346923828
request_type: POST	name: /engineapi/api/observations	response_length: 14	response_time: 27.252674102783203
request_type: POST	name: /engineapi/api/observations	response_length: 14	response_time: 39.301395416259766
request_type: POST	name: /engineapi/api/observations	response_length: 14	response_time: 22.04275131225586
request_type: POST	name: /engineapi/api/observations	response_length: 14	response_time: 22.81951904296875
request_type: POST	name: /engineapi/api/observations	response_length: 14	response_time: 24.393081665039062
request_type: POST	name: /engineapi/api/observations	response_length: 14	response_time: 42.54150390625
request_type: POST	name: /engineapi/api/observations	response_length: 14	response_time: 39.15095329284668
request_type: POST	name: /engineapi/api/observations	response_length: 14	response_time: 28.601408004760742
request_type: POST	name: /engineapi/api/observations	response_length: 14	response_time: 21.478652954101562
request_type: POST	name: /engineapi/api/observations	response_length: 14	response_time: 21.62027359008789
request_type: POST	name: /engineapi/api/observations	response_length: 14	response_time: 21.956205368041992
request_type: POST	name: /engineapi/api/observations	response_length: 14	response_time: 18.89657974243164
request_type: POST	name: /engineapi/api/observations	response_length: 14	response_time: 55.869102478027344
request_type: POST	name: /engineapi/api/observations	response_length: 14	response_time: 50.389766693115234
request_type: POST	name: /engineapi/api/observations	response_length: 14	response_time: 6.128072738647461
request_type: POST	name: /engineapi/api/observations	response_length: 14	response_time: 6.127834320068359
request_type: POST	name: /engineapi/api/observations	response_length: 14	response_time: 26.48448944091797
request_type: POST	name: /engineapi/api/observations	response_length: 14	response_time: 22.287845611572266
request_type: POST	name: /engineapi/api/observations	response_length: 14	response_time: 17.998218536376953
request_type: POST	name: /engineapi/api/observations	response_length: 14	response_time: 18.961668014526367
request_type: POST	name: /engineapi/api/observations	response_length: 14	response_time: 19.574880599975586
request_type: POST	name: /engineapi/api/observations	response_length: 14	response_time: 18.21303367614746
request_type: POST	name: /engineapi/api/observations	response_length: 14	response_time: 7.502079010009766
request_type: POST	name: /engineapi/api/observations	response_length: 14	response_time: 11.698007583618164
request_type: POST	name: /engineapi/api/observations	response_length: 14	response_time: 20.645618438720703
request_type: POST	name: /engineapi/api/observations	response_length: 14	response_time: 14.670848846435547
request_type: POST	name: /engineapi/api/observations	response_length: 14	response_time: 22.31597900390625
request_type: POST	name: /engineapi/api/observations	response_length: 14	response_time: 6.044626235961914
request_type: POST	name: /engineapi/api/observations	response_length: 14	response_time: 5.994081497192383
request_type: POST	name: /engineapi/api/observations	response_length: 14	response_time: 18.831968307495117
request_type: POST	name: /engineapi/api/observations	response_length: 14	response_time: 15.509366989135742
request_type: POST	name: /engineapi/api/observations	response_length: 14	response_time: 15.221834182739258
request_type: POST	name: /engineapi/api/observations	response_length: 14	response_time: 12.987852096557617
request_type: POST	name: /engineapi/api/observations	response_length: 14	response_time: 5.826473236083984
request_type: POST	name: /engineapi/api/observations	response_length: 14	response_time: 19.869327545166016
request_type: POST	name: /engineapi/api/observations	response_length: 14	response_time: 29.18386459350586
request_type: POST	name: /engineapi/api/observations	response_length: 14	response_time: 28.068065643310547
request_type: POST	name: /engineapi/api/observations	response_length: 14	response_time: 16.92962646484375
request_type: POST	name: /engineapi/api/observations	response_length: 14	response_time: 21.527528762817383
request_type: POST	name: /engineapi/api/observations	response_length: 14	response_time: 9.001731872558594
request_type: POST	name: /engineapi/api/observations	response_length: 14	response_time: 8.657217025756836
request_type: POST	name: /engineapi/api/observations	response_length: 14	response_time: 16.846179962158203
request_type: POST	name: /engineapi/api/observations	response_length: 14	response_time: 22.125959396362305
request_type: POST	name: /engineapi/api/observations	response_length: 14	response_time: 29.94227409362793
request_type: POST	name: /engineapi/api/observations	response_length: 14	response_time: 23.013591766357422
request_type: POST	name: /engineapi/api/observations	response_length: 14	response_time: 20.767688751220703
request_type: POST	name: /engineapi/api/observations	response_length: 14	response_time: 20.264148712158203
request_type: POST	name: /engineapi/api/observations	response_length: 14	response_time: 7.300376892089844
request_type: POST	name: /engineapi/api/observations	response_length: 14	response_time: 8.726835250854492
request_type: POST	name: /engineapi/api/observations	response_length: 14	response_time: 5.78618049621582
request_type: POST	name: /engineapi/api/observations	response_length: 14	response_time: 18.016576766967773
